,Timestamp,RFID,Wedge,Reader,Location,Mouse,Genotype,AssignedWedge,Date,Week,Day,Hour,Minute,Second
15,5/25/21 21:00,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/25/21,Week 1,25-May,21,0,52
16,5/25/21 21:01,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/25/21,Week 1,25-May,21,1,5
17,5/25/21 21:05,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,21,5,11
18,5/25/21 21:05,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,21,5,18
19,5/25/21 21:09,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,9,11
20,5/25/21 21:09,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,9,17
21,5/25/21 21:09,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,9,38
22,5/25/21 21:09,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,9,53
23,5/25/21 21:10,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,10,47
24,5/25/21 21:10,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,10,59
25,5/25/21 21:12,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,12,3
26,5/25/21 21:12,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,21,12,10
27,5/25/21 22:02,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,2,43
28,5/25/21 22:02,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,2,47
29,5/25/21 22:02,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,2,58
30,5/25/21 22:03,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,3,15
31,5/25/21 22:03,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,3,24
32,5/25/21 22:03,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,3,33
33,5/25/21 22:03,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,3,45
34,5/25/21 22:03,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,3,48
35,5/25/21 22:04,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,4,22
36,5/25/21 22:04,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,4,38
37,5/25/21 22:04,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,4,58
38,5/25/21 22:05,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,5,0
39,5/25/21 22:05,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,5,10
40,5/25/21 22:12,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/25/21,Week 1,25-May,22,12,11
41,5/25/21 22:21,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,21,41
42,5/25/21 22:21,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,21,51
43,5/25/21 22:29,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,29,20
44,5/25/21 22:29,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,29,29
45,5/25/21 22:38,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,38,3
46,5/25/21 22:38,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/25/21,Week 1,25-May,22,38,13
47,5/25/21 22:52,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/25/21,Week 1,25-May,22,52,27
48,5/25/21 22:52,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/25/21,Week 1,25-May,22,52,34
49,5/25/21 22:52,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/25/21,Week 1,25-May,22,52,45
50,5/25/21 22:54,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,54,38
51,5/25/21 22:54,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,54,48
52,5/25/21 22:55,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,55,7
53,5/25/21 22:55,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,55,18
54,5/25/21 22:55,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,55,25
55,5/25/21 22:55,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,22,55,32
56,5/25/21 23:17,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/25/21,Week 1,25-May,23,17,15
57,5/25/21 23:17,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/25/21,Week 1,25-May,23,17,33
58,5/25/21 23:17,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/25/21,Week 1,25-May,23,17,56
59,5/25/21 23:18,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,23,18,5
60,5/25/21 23:18,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,23,18,13
61,5/25/21 23:18,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,23,18,20
62,5/25/21 23:18,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,23,18,32
63,5/25/21 23:30,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/25/21,Week 1,25-May,23,30,2
64,5/25/21 23:51,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/25/21,Week 1,25-May,23,51,45
65,5/25/21 23:51,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/25/21,Week 1,25-May,23,51,58
66,5/26/21 0:01,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,1,33
67,5/26/21 0:01,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,1,47
68,5/26/21 0:08,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,8,1
69,5/26/21 0:08,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,8,15
70,5/26/21 0:08,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,8,40
71,5/26/21 0:08,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,8,50
72,5/26/21 0:09,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,9,27
73,5/26/21 0:09,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,9,45
74,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,1
75,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,11
76,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,27
77,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,38
78,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,53
79,5/26/21 0:10,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,10,57
80,5/26/21 0:12,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,12,35
81,5/26/21 0:12,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,12,37
82,5/26/21 0:14,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,14,32
83,5/26/21 0:14,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,14,35
84,5/26/21 0:14,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,14,37
85,5/26/21 0:14,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,14,42
86,5/26/21 0:14,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,14,44
87,5/26/21 0:15,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,15,12
88,5/26/21 0:15,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,15,43
89,5/26/21 0:18,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,18,45
90,5/26/21 0:19,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,19,15
91,5/26/21 0:19,48 48 48 49 51 48 50 54 55,Wedge 6,40,Tower,199,C57,Wedge 6,5/26/21,Week 1,26-May,0,19,41
92,5/26/21 0:20,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,20,36
93,5/26/21 0:20,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,20,42
94,5/26/21 0:29,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,29,21
95,5/26/21 0:29,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,29,32
96,5/26/21 0:47,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,47,49
97,5/26/21 0:47,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,0,47,56
98,5/26/21 0:49,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,0,49,33
99,5/26/21 0:49,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,0,49,52
100,5/26/21 1:00,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,0,32
101,5/26/21 1:00,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,0,40
102,5/26/21 1:00,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,0,46
103,5/26/21 1:00,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,0,57
104,5/26/21 1:23,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,23,38
105,5/26/21 1:23,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,23,48
106,5/26/21 1:23,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,23,52
107,5/26/21 1:24,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,1,24,5
108,5/26/21 1:36,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,1,36,47
109,5/26/21 1:37,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,1,37,5
110,5/26/21 1:49,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,1,49,0
111,5/26/21 1:49,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,1,49,20
112,5/26/21 2:25,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,2,25,30
113,5/26/21 2:25,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,2,25,45
114,5/26/21 2:26,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,2,26,40
115,5/26/21 2:26,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,2,26,52
116,5/26/21 3:59,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,3,59,39
117,5/26/21 3:59,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,3,59,46
118,5/26/21 4:07,48 48 48 49 51 48 51 52 56,Wedge 6,41,Feeder,144,C57,Wedge 6,5/26/21,Week 1,26-May,4,7,16
119,5/26/21 4:08,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,4,8,2
120,5/26/21 4:23,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,4,23,27
121,5/26/21 4:23,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,4,23,40
122,5/26/21 4:23,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,4,23,45
123,5/26/21 4:23,48 48 48 49 51 48 50 54 55,Wedge 6,41,Feeder,199,C57,Wedge 6,5/26/21,Week 1,26-May,4,23,58
124,5/26/21 4:31,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,4,31,2
125,5/26/21 4:31,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,4,31,5
126,5/26/21 4:31,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,4,31,15
127,5/26/21 4:56,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,4,56,51
128,5/26/21 4:56,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,4,56,59
129,5/26/21 5:11,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,5,11,15
130,5/26/21 5:11,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,5,11,22
131,5/26/21 8:03,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,8,3,28
132,5/26/21 8:03,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,8,3,34
133,5/26/21 8:23,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,8,23,55
134,5/26/21 20:48,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,20,48,22
135,5/26/21 20:48,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,20,48,28
136,5/26/21 20:48,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,20,48,30
137,5/26/21 20:49,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,49,43
138,5/26/21 20:49,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,49,45
139,5/26/21 20:49,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,49,49
140,5/26/21 20:49,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,49,52
141,5/26/21 20:49,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,49,54
142,5/26/21 20:50,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,50,18
143,5/26/21 20:50,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,20,50,38
144,5/26/21 20:53,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,20,53,26
145,5/26/21 20:53,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,20,53,42
146,5/26/21 21:15,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,15,22
147,5/26/21 21:15,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,15,25
148,5/26/21 21:15,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,15,30
149,5/26/21 21:15,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,15,40
150,5/26/21 21:23,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,23,24
151,5/26/21 21:23,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,23,44
152,5/26/21 21:24,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,24,4
153,5/26/21 21:24,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,24,21
154,5/26/21 21:28,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,28,1
155,5/26/21 21:28,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,28,27
156,5/26/21 21:28,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,28,30
157,5/26/21 21:28,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,28,35
158,5/26/21 21:28,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,28,57
159,5/26/21 21:29,48 48 48 49 51 48 51 56 51,Wedge 6,41,Feeder,160,C57,Wedge 6,5/26/21,Week 1,26-May,21,29,18
160,5/26/21 21:30,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,21,30,29
161,5/26/21 21:30,48 48 48 49 51 48 50 51 57,Wedge 6,41,Feeder,356,C57,Wedge 6,5/26/21,Week 1,26-May,21,30,34
162,5/26/21 21:32,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,21,32,34
163,5/26/21 21:32,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,21,32,51
164,5/26/21 21:37,48 48 48 49 51 48 51 52 56,Wedge 6,41,Feeder,144,C57,Wedge 6,5/26/21,Week 1,26-May,21,37,1
165,5/26/21 21:37,48 48 48 49 51 48 51 52 56,Wedge 6,41,Feeder,144,C57,Wedge 6,5/26/21,Week 1,26-May,21,37,23
166,5/26/21 21:37,48 48 48 49 51 48 51 52 56,Wedge 6,41,Feeder,144,C57,Wedge 6,5/26/21,Week 1,26-May,21,37,35
167,5/26/21 21:37,48 48 48 49 51 48 51 52 56,Wedge 6,41,Feeder,144,C57,Wedge 6,5/26/21,Week 1,26-May,21,37,52
168,5/26/21 21:39,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,39,36
169,5/26/21 21:39,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,39,50
170,5/26/21 21:41,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,21,41,27
171,5/26/21 21:41,48 48 48 49 51 48 50 48 49,Wedge 6,41,Feeder,126,C57,Wedge 6,5/26/21,Week 1,26-May,21,41,38
172,5/26/21 21:45,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,21,45,52
173,5/26/21 21:45,48 48 48 49 51 48 50 50 50,Wedge 6,41,Feeder,148,C57,Wedge 6,5/26/21,Week 1,26-May,21,45,58
174,5/26/21 21:56,48 48 48 49 51 48 51 56 52,Wedge 6,41,Feeder,147,C57,Wedge 6,5/26/21,Week 1,26-May,21,56,58
175,5/26/21 22:06,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,6,54
176,5/26/21 22:07,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,7,3
177,5/26/21 22:07,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,7,26
178,5/26/21 22:07,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,7,40
179,5/26/21 22:10,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,10,3
180,5/26/21 22:10,48 48 48 49 51 48 50 51 57,Wedge 6,40,Tower,356,C57,Wedge 6,5/26/21,Week 1,26-May,22,10,12
